linea_id;ID_Actividad;Linea_Estrategica;Tipo_Linea
2850;D58E042CFC4E9277;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2851;09571509F80FB760;N/A;Convivencia
2852;626F934E7F308547;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2853;2EDCFD5DE6448452;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2854;57C292645CE5DCC3;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2855;56ACE5B03BA16A01;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2856;4BE50D3CC7D4A74A;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2857;1286AB87EEF1F317;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2858;986C702C6F69F2BB;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2859;EA80D8EB1C90EA2D;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2860;D582C8F6A81AC38A;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2861;FD7157D7DB5C8F82;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2862;6BAB229CB71D9B47;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2863;6D2BAFE1F6D40DEE;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2864;6CE3A13AF87DB231;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2865;5E703144311BA7DC;N/A;Convivencia
2866;873C6BA86E977EAD;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2867;B02D02FF4972FA3E;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2868;EC0F3F288BCADF71;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2869;F56DDA0E0686BA79;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2870;887E4DD6AF84FC30;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2871;9D03E2FF75099EF4;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2872;67A46110BDD5D5BC;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2873;F36EBD940F2AD2C5;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2874;807F7B770992AE99;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2875;3A232F396AFEEB70;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2876;58CE282549D02B5D;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2877;9E02CAE875D462AB;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2878;828AFF7F6B0AEACB;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2879;A9372C662C5D1101;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2880;C86B2E3A5035EC36;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2881;7EB4551149CC1598;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2882;4F2B30F899193DCB;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2883;6D10F1A073DA2B8E;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2884;8BDA4C39C5D9AA3D;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2885;BC462813521FDEA5;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2886;C67487FF7E8B2559;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2887;C6FE1D7953074570;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2888;B243622D2FA79A84;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2889;BCA8CF790CB2EB71;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2890;EA457D3AD1217895;N/A;Convivencia
2891;1F2160E5FC09E488;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2892;074814B517134BF9;N/A;Convivencia
2893;AEEABB9F4095755E;N/A;Convivencia
2894;88B7BAE743B1FCCC;N/A;Convivencia
2895;EDD1C605B320E4C0;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2896;DB4595C20D99F120;N/A;Convivencia
2897;F7926E6697C04A1E;N/A;Convivencia
2898;EB696ED041A5E0BA;N/A;Convivencia
2899;10B9CC065B447DE5;N/A;Convivencia
2900;90E150C00F7E9D0F;Eco-Sistema para la convivencia!;Convivencia
2901;6A337526EE5DEB23;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2902;F38BFB57C6506616;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!, N/A;Convivencia
2903;92935965AC9653AB;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2904;19E8AEBCA2DAAD27;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2905;58C65882529E8516;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2906;8854C0D60A640F0A;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2907;17B6D4C325C682AD;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2908;8A8EB0E2DC611441;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2909;155D5EA90DFCA481;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2910;FB10C219D81CB844;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2911;57FBC40C0275D0C2;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2912;736B226327FB43C2;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2913;ED58846FB21B2FF3;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2914;E9A88FAE2E30CF99;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2915;1C444FFF77222595;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2916;274B0E1D3294B1E8;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2917;8F4C7D3F0E706048;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2918;57900D881CDB1D7A;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2919;F98AD760A2607829;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2920;30D6736D000FA328;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2921;5508331316C80DC0;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2922;9ED4AD2B3B9089C6;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2923;64CA02D51E345D27;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2924;5EE9EDF496870E1C;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2925;A7F20BD9D96D7E9D;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2926;2C34161E376BF7A5;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2927;465CA967C39ABDA1;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2928;5A2CE8E4B3BF893C;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2929;E6F5A311FADADB4D;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2930;3E9FDF1EF774615A;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2931;266B0FC7F1B65B89;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2932;9087E20D283D01CE;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2933;C3E60CB7081FDB47;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2934;4C8BA58B5228C8BA;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2935;467EF5BDDC23DF43;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2936;2394C29E9FC176BE;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2937;82D9659F36AFF513;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2938;4403B9AFB67250EE;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2939;FF313BF840DFBD8B;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2940;9BFF55F1CE8FA6C0;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2941;0521CE5CAD857DA2;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2942;188C2EB07875C84E;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2943;5C84646464C87A0D;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2944;571073EA83FBF5CE;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2945;13AEF5319EBE99F1;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2946;E1816601CB0F1FDA;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!, Eco-Sistema para la convivencia!;Convivencia
2947;E573BAC0903717CE;Eco-Sistema para la convivencia!;Convivencia
2948;6233DD546AF68481;Eco-Sistema para la convivencia!;Convivencia
2949;D50B6B550966C1B1;Eco-Sistema para la convivencia!;Convivencia
2950;C2B9B4957FF47A37;Eco-Sistema para la convivencia!;Convivencia
2951;3333734E665B5619;Eco-Sistema para la convivencia!;Convivencia
2952;E21DF7E28FF63F4C;Eco-Sistema para la convivencia!;Convivencia
2953;6BC50D26129ADAD0;Eco-Sistema para la convivencia!;Convivencia
2954;93D7ECBA9EFB3821;Eco-Sistema para la convivencia!;Convivencia
2955;38759E15B9ACF9B1;Eco-Sistema para la convivencia!;Convivencia
2956;3F359F1ED0637B16;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2957;0D91035B3320FEDF;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2958;F31F224936675F57;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2959;5057B236A2F45283;Eco-Sistema para la convivencia!;Convivencia
2960;3E7DF3882D108203;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2961;0E5028D452EDEDA4;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2962;70F08FD5FE58B95A;Transformando-NOS, Comuniquemos Convivencia;Convivencia
2963;E650D82CE29B0A0C;Eco-Sistema para la convivencia!;Convivencia
2964;43B690D0A71DA647;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2965;123C499D77399860;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2966;49AE9D8681CFEE6E;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2967;F551B6737C796E54;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2968;2B9516DF92E41753;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2969;E26B9A35DFE07EBD;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2970;00FEA9CF587A59DE;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;Convivencia
2971;80F0A7E9643F355A;Distritos proventivos;Justicia
2972;1E4826DE54758E5A;Distritos proventivos;Justicia
2973;7D6BBA28B9CB0C3B;Justicia RESTAURA - VIDAS;Justicia
2974;F832FB5BAC54B2FA;El cuento es convivir;Justicia
2975;955C2A7E7DCC6B1F;Justicia que transforma;Justicia
2976;20F8BCEC739784FD;N/A;Justicia
2977;E68BF5D7176DF1BD;Justicia que transforma;Justicia
2978;37950FCD4F530339;Justicia que transforma;Justicia
2979;BC936C290DD85626;Justicia que transforma;Justicia
2980;BE2E78CA555443AD;Justicia que transforma;Justicia
2981;17EF420FBBD79393;Justicia que transforma;Justicia
2982;A8F9B492D2C3C65F;Distritos proventivos;Justicia
2983;BA721439139A7BB4;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;Justicia
2984;6F8A841C3E739FEE;N/A;Justicia
2985;1A8785054BB4FC32;Distritos proventivos;Justicia
2986;FD3D47D42A14C840;N/A;Justicia
2987;97D0931B7B4C71CA;N/A;Justicia
2988;4EC82C753FEB6739;N/A;Justicia
2989;765944B8791CA664;El cuento es convivir, Justicia que transforma;Justicia
2990;C9D7C12FA42A8A9D;N/A;Justicia
2991;81505AB0DDFADAFC;N/A;Justicia
2992;7B07DCF62BBF3587;El cuento es convivir, Distritos proventivos;Justicia
2993;1F632C1B09FB97F6;El cuento es convivir;Justicia
2994;40E35F39DBF09E50;El cuento es convivir;Justicia
2995;5C507E479A718679;El cuento es convivir;Justicia
2996;EDD2E0C16B9AC603;N/A;Justicia
2997;8466453E7FEA1E06;El cuento es convivir;Justicia
2998;04DFA92ADD962D30;N/A;Justicia
2999;9309A1C106109FB8;N/A;Justicia
3000;CC2D7A6EEE62DFEA;N/A;Justicia
3001;AC091522A697233E;N/A;Justicia
3002;5E0BD04DCC73D390;El cuento es convivir, Justicia que transforma;Justicia
3003;CA3D45036609FE63;El cuento es convivir;Justicia
3004;8260F754CCAF0BFB;N/A;Justicia
3005;67FEAD88D534E02A;Justicia que transforma;Justicia
3006;30E90255202C699B;N/A;Justicia
3007;8E9D99B12C146FF1;N/A;Justicia
3008;DD10ACB9DAD8387E;¡AI derecho, a lo bien!;Justicia
3009;0D5F88474923FB24;El cuento es convivir;Justicia
3010;F3D387FAFC475BFE;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;Justicia
3011;32FD1C77047C4D18;N/A;Justicia
3012;9FE8DE3F3ED8F701;N/A;Justicia
3013;2F5EA440637ABEA0;N/A;Justicia
3014;D52E54A9F78837B3;El cuento es convivir;Justicia
3015;D142C55C3894ED3B;Distritos proventivos;Justicia
3016;7355CA6D428CCFEB;N/A;Justicia
3017;7E2A682419CFE2C2;N/A;Justicia
3018;E3FBB8DBBB6AE791;N/A;Justicia
3019;4B03F76E42A162DF;N/A;Justicia
3020;A35FC6A63DB3582D;N/A;Justicia
3021;A96CF6CF1FF255AC;N/A;Justicia
3022;6056A3F0634DFD52;El cuento es convivir;Justicia
3023;E33EEE21C7DA9868;N/A;Justicia
3024;C3EE0B82ADCA5046;N/A;Justicia
3025;9120BB2492FA58C8;N/A;Justicia
3026;32E9EEF294285452;N/A;Justicia
3027;D7101FF6B2326C49;N/A;Justicia
3028;B3537A9D9574F254;N/A;Justicia
3029;732B0631B8FF55EB;N/A;Justicia
3030;90F7A509704E3FD4;N/A;Justicia
3031;E664B6565F64C32F;N/A;Justicia
3032;B0349E68ABA9F18D;El cuento es convivir;Justicia
3033;7A74AB0E2B130953;N/A;Justicia
3034;CE5B5FC009A492E3;El cuento es convivir, Justicia que transforma;Justicia
3035;76924D2A99E897F3;N/A;Justicia
3036;634731F0E4830E72;Distritos proventivos, Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;Justicia
3037;3E2A178B6565D920;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;Justicia
3038;9404083EFA5F05B9;El cuento es convivir;Justicia
3039;6EAC50FBD0E28594;N/A;Justicia
3040;823CAB43790ECCD8;Mujeres vivas, comunidades seguras;Justicia
3041;935A68AEF2FEC167;N/A;Justicia
3042;299C194B761A0BC7;El cuento es convivir, Distritos proventivos;Justicia
3043;413C19BDFEE1655E;N/A;Justicia
3044;99CEE21C43EDB99F;N/A;Justicia
3045;AF3F00B0AB1D8B07;N/A;Justicia
3046;C92A8FF6B4F4B774;El cuento es convivir, Distritos proventivos;Justicia
3047;5AC34ADD323F4653;Distritos proventivos;Justicia
3048;51AE3FCB30410594;N/A;Justicia
3049;68E17BB10438E1AC;El cuento es convivir, Distritos proventivos;Justicia
3050;73CF6DF0AA75F2AD;El cuento es convivir, Distritos proventivos;Justicia
3051;DE488E5FCB6BE11D;N/A;Justicia
3052;0BCA36DEC479E4D8;El cuento es convivir;Justicia
3053;8B016B5D5CB579D1;El cuento es convivir, Justicia que transforma;Justicia
3054;B81EA51BCB57A6DD;El cuento es convivir;Justicia
3055;3349DD2CA1C50523;N/A;Justicia
3056;42E6EE81CFD19334;El cuento es convivir;Justicia
3057;49F4E41039F4904F;N/A;Justicia
3058;A064EF77D1B61BB1;N/A;Justicia
3059;6CC0D100071A8CFE;N/A;Justicia
3060;AD9BC1C25BEC1AC2;N/A;Justicia
3061;61805353B9FAC10D;N/A;Justicia
3062;8CD0502B979E7F48;N/A;Justicia
3063;ACA3642411A1C683;N/A;Justicia
3064;ED6340807FCEA6FF;El cuento es convivir, Distritos proventivos, Casa y libertad;Justicia
3065;28744654DABEE7FF;N/A;Justicia
3066;7F72034F02226C69;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural, Justicia RESTAURA - VIDAS, Justicia que transforma, Casa y libertad, ¡AI derecho, a lo bien!;Justicia
3067;D97B9BB93DC894FA;Distritos proventivos;Justicia
3068;332695672A2E7B3B;El cuento es convivir, Justicia RESTAURA - VIDAS;Justicia
3069;E419C9C2869DC28B;N/A;Justicia
3070;95C798916A40B9AB;El cuento es convivir;Justicia
3071;6B03203900DAD839;El cuento es convivir;Justicia
3072;B0E8FCAA8A6A8FD5;N/A;Justicia
3073;0CC25AB5625F4C22;N/A;Justicia
3074;872A3C0789729EC6;N/A;Justicia
3075;D54FC2951FEA672E;El cuento es convivir;Justicia
3076;23F04966A128E75B;N/A;Justicia
3077;1DF2883CCC3FE022;N/A;Justicia
3078;BB507A56F531A00E;N/A;Justicia
3079;57437E1C33FA9D10;El cuento es convivir, Distritos proventivos;Justicia
3080;F5110B3E2035FE6C;N/A;Justicia
3081;2841B32307563522;Distritos proventivos;Justicia
3082;4E73120C4D3EB1BB;El cuento es convivir;Justicia
3083;ACDCA711D03009E4;N/A;Justicia
3084;D7939978FB55037F;El cuento es convivir;Justicia
3085;E9B3EBE2C5A7E75D;N/A;Justicia
3086;896B676ECC89FE42;N/A;Justicia
3087;3C072DCF23AB0812;N/A;Justicia
3088;709FD0FCE42E8592;El cuento es convivir;Justicia
3089;37B9F0E4B301B0D7;N/A;Justicia
3090;2CA7D0BE5D2670D9;El cuento es convivir, Distritos proventivos;Justicia
3091;D673F88E51A5ECB0;El cuento es convivir;Justicia
3092;05957E76B21C33A1;N/A;Justicia
3093;605C45B2D13B7558;N/A;Justicia
3094;8A8F711CF0A56D73;Distritos proventivos, Justicia que transforma;Justicia
3095;D6B5BCBF2D1EAC29;El cuento es convivir, Justicia que transforma;Justicia
3096;16AF7FEFD8003D15;El cuento es convivir, Distritos proventivos;Justicia
3097;1D75F52A2EF06423;N/A;Justicia
3098;91BDE32D7339B9CF;N/A;Justicia
3099;B290B2E17E15D779;N/A;Justicia
3100;D7B61AB06BB6AE9D;N/A;Justicia
3101;62544AB65BA043AC;El cuento es convivir, Distritos proventivos;Justicia
3102;949F49A4CC2A614B;N/A;Justicia
3103;F6985C994EB181FC;N/A;Justicia
3104;878214F6B1E6D118;N/A;Justicia
3105;78C373F8A1C0A12A;N/A;Justicia
3106;7346D8D6E9479C46;N/A;Justicia
3107;6C89F8184086B448;N/A;Justicia
3108;0C8209D73A236BD4;N/A;Justicia
3109;1FC579C86AE424CA;N/A;Justicia
3110;E3A03FDCB02D9B7B;N/A;Justicia
3111;EB7536A2A89D4D2D;N/A;Justicia
3112;2AECBEE1AC4C3842;N/A;Justicia
3113;7C1059B60A5D7D42;N/A;Justicia
3114;8B3C4733610C74CC;El cuento es convivir, Justicia que transforma;Justicia
3115;30C25EA6227FC383;Justicia que transforma;Justicia
3116;F55926FEEBE01D98;El cuento es convivir;Justicia
3117;354B090FA69618C1;El cuento es convivir, Justicia RESTAURA - VIDAS, Justicia que transforma;Justicia
3118;6F9D4C3A6279C16D;Justicia que transforma, ¡AI derecho, a lo bien!;Justicia
3119;C0FD4852947B0A38;N/A;Justicia
3120;C3F2629D1CDC0C41;N/A;Justicia
3121;45199ACDE3BF14B2;N/A;Justicia
3122;C8600FC6C3884A80;Justicia que transforma, Casa y libertad;Justicia
3123;902D072E62AD3175;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;Justicia
3124;C7FC7F42ACFAAC1F;El cuento es convivir;Justicia
3125;FF5EDC321517D345;N/A;Justicia
3126;E0C3FF5DABCDCC85;Distritos proventivos, Justicia que transforma;Justicia
3127;74EA8DA7252EBD79;N/A;Justicia
3128;E18FA5670FA57D56;N/A;Justicia
3129;55BE72BDE638B901;N/A;Justicia
3130;456F82F31633A8E9;N/A;Justicia
3131;3FAA41B392E1DD2F;N/A;Justicia
3132;3F2407580E93C13A;N/A;Justicia
3133;96B5E577A3E529A2;N/A;Justicia
3134;ABCE6A6D08DDCA09;Distritos proventivos;Justicia
3135;B1E919004B2E4121;¡AI derecho, a lo bien!;Justicia
3136;8C5A11FBBC49A4AF;El cuento es convivir;Justicia
3137;DE00ED124320C3ED;N/A;Justicia
3138;C1FFB5D21B9853D3;N/A;Justicia
3139;07EC5CFF44943E1A;N/A;Justicia
3140;3C007A6DA753A815;N/A;Justicia
3141;1E01CBC406CA46A7;El cuento es convivir;Justicia
3142;B6A11734F95DBBC8;Mujeres vivas, comunidades seguras;Justicia
3143;4E9D0A665C6CFD11;N/A;Justicia
3144;0B5E5442520EB940;El cuento es convivir, Distritos proventivos;Justicia
3145;A2AE7380E1C3540F;El cuento es convivir, Distritos proventivos;Justicia
3146;B12F52B79347793A;N/A;Justicia
3147;4C608F05779E6EF9;Distritos proventivos;Justicia
3148;E874FACB3B87481C;Distritos proventivos;Justicia
3149;021710A9C888EE96;N/A;Justicia
3150;E8AEE8DCB925BDA0;El cuento es convivir, Distritos proventivos, Justicia que transforma;Justicia
3151;83F1ECCBAD1A3E12;El cuento es convivir, Distritos proventivos;Justicia
3152;02229E8A836C900A;Mujeres vivas, comunidades seguras;Justicia
3153;D76AD941CF673045;El cuento es convivir;Justicia
3154;4F2B0BA2FC8200DC;El cuento es convivir;Justicia
3155;656F9EE1F72F66B9;Mujeres vivas, comunidades seguras;Justicia
3156;983736436D523699;Mujeres vivas, comunidades seguras;Justicia
3157;8D66EDC245B23028;El cuento es convivir;Justicia
3158;146005A0F36D5DA0;N/A;Justicia
3159;9EA9881E447C022C;Mujeres vivas, comunidades seguras;Justicia
3160;B6E073F1B7704E13;El cuento es convivir, Distritos proventivos;Justicia
3161;D414964310DC552C;El cuento es convivir, Distritos proventivos;Justicia
3162;F3FD01F5B48E247F;El cuento es convivir, Distritos proventivos;Justicia
3163;4F4137D64B20CAA7;El cuento es convivir, Distritos proventivos;Justicia
3164;790B7136615C6399;El cuento es convivir, Distritos proventivos;Justicia
3165;2033442EC506D339;El cuento es convivir, Distritos proventivos;Justicia
3166;A94794B6857B2EA0;El cuento es convivir, Distritos proventivos;Justicia
3167;1E0CBC03E3CC8E1A;El cuento es convivir, Distritos proventivos;Justicia
3168;3D1311C08C203148;El cuento es convivir, Distritos proventivos;Justicia
3169;04A09D0EEBDB95E7;El cuento es convivir, Distritos proventivos;Justicia
3170;DF98BBC68F7A861D;El cuento es convivir, Distritos proventivos;Justicia
3171;C4CD2649A844A864;El cuento es convivir, Distritos proventivos;Justicia
3172;F078E8ECE9FBC8FB;El cuento es convivir, Distritos proventivos;Justicia
3173;45E348729202C4FA;El cuento es convivir, Distritos proventivos;Justicia
3174;901BBDE964000573;El cuento es convivir, Distritos proventivos;Justicia
3175;950B54511C94841E;El cuento es convivir, Distritos proventivos;Justicia
3176;A7F5890558D3CA1F;El cuento es convivir, Distritos proventivos;Justicia
3177;DC01B90AFFA782C2;El cuento es convivir, Distritos proventivos;Justicia
3178;7E3C266C8622978A;El cuento es convivir, Distritos proventivos;Justicia
3179;9E443F2F1893842D;El cuento es convivir, Distritos proventivos;Justicia
3180;9D43D87BD349ADE0;El cuento es convivir, Distritos proventivos;Justicia
3181;0BD4AC6DBE4C7B9C;N/A;Justicia
3182;5D6E9FA105DD10DA;El cuento es convivir, Distritos proventivos;Justicia
3183;C30472EB93A220B5;El cuento es convivir, Distritos proventivos;Justicia
3184;F58A30BBFEC8FA85;El cuento es convivir, Distritos proventivos;Justicia
3185;7DBC6C89D1571E86;Distritos proventivos;Justicia
3186;7E84BBEDC774080D;El cuento es convivir, Distritos proventivos;Justicia
3187;C6E9BB0059109483;El cuento es convivir;Justicia
3188;B03B87F083591755;Mujeres vivas, comunidades seguras;Justicia
3189;B7FE01BF292C9F14;El cuento es convivir, Distritos proventivos;Justicia
3190;4E500088027F3D1D;El cuento es convivir, Distritos proventivos;Justicia
3191;2EFFC3ED71F2AA97;El cuento es convivir, Distritos proventivos;Justicia
3192;0B0DD5C0869B9F79;N/A;Justicia
3193;E37DE2D35F406CD5;N/A;Justicia
3194;D3CF2CA82B954F87;N/A;Justicia
3195;A3C682A3AED10D0F;Mujeres vivas, comunidades seguras;Justicia
3196;048117C57201AE54;El cuento es convivir;Justicia
